7.83	6.43	0.2	3.3	0	0
16.83	10.24	0.2	3.3	0	0
21.03	7.13	0.2	3.3	0	0
18.03	3.32	0.2	3.3	0	0
11.83	20.29	0.2	3.3	0	0
28.86	14.38	0.2	3.3	0	0
29.92	17.46	0.2	3.3	0	0
7.53	24.49	0.2	3.3	0	0
22.63	7.13	0.2	3.3	0	0
12.63	2.97	0.2	3.3	0	0
0.20	18.16	0.2	3.3	0	0
25.46	16.80	0.2	3.3	0	0
30.54	26.80	0.2	3.3	0	0
27.52	26.46	0.2	3.3	0	0
8.03	19.25	0.2	3.3	0	0
0.55	22.76	0.2	3.3	0	0
22.66	24.43	0.2	3.3	0	0
16.23	1.59	0.2	3.3	0	0
23.23	8.16	0.2	3.3	0	0
25.23	10.94	0.2	3.3	0	0
1.61	20.16	0.2	3.3	0	0
6.82	13.71	0.2	3.3	0	0
12.43	16.48	0.2	3.3	0	0
9.43	2.28	0.2	3.3	0	0
22.66	20.96	0.2	3.3	0	0
7.42	7.13	0.2	3.3	0	0
31.80	26.69	0.2	3.3	0	0
26.86	20.61	0.2	3.3	0	0
17.23	11.63	0.2	3.3	0	0
28.23	4.36	0.2	3.3	0	0
14.63	7.82	0.2	3.3	0	0
20.66	23.04	0.2	3.3	0	0
8.23	14.75	0.2	3.3	0	0
5.82	9.20	0.2	3.3	0	0
17.63	19.25	0.2	3.3	0	0
3.91	23.78	0.2	3.3	0	0
1.42	7.12	0.2	3.3	0	0
9.29	24.31	0.2	3.3	0	0
27.43	1.59	0.2	3.3	0	0
3.82	2.97	0.2	3.3	0	0
22.46	18.54	0.2	3.3	0	0
25.06	16.11	0.2	3.3	0	0
16.23	16.82	0.2	3.3	0	0
17.63	10.24	0.2	3.3	0	0
22.66	16.80	0.2	3.3	0	0
20.26	19.58	0.2	3.3	0	0
8.22	12.67	0.2	3.3	0	0
13.63	18.56	0.2	3.3	0	0
6.22	5.05	0.2	3.3	0	0
21.83	4.36	0.2	3.3	0	0
20.03	15.78	0.2	3.3	0	0
25.66	20.61	0.2	3.3	0	0
2.22	8.51	0.2	3.3	0	0
9.82	11.98	0.2	3.3	0	0
20.66	27.20	0.2	3.3	0	0
6.83	5.39	0.2	3.3	0	0
28.94	20.56	0.2	3.3	0	0
17.23	10.94	0.2	3.3	0	0
2.02	19.15	0.2	3.3	0	0
8.42	19.94	0.2	3.3	0	0
0.55	17.96	0.2	3.3	0	0
6.83	1.93	0.2	3.3	0	0
28.83	5.40	0.2	3.3	0	0
22.63	0.89	0.2	3.3	0	0
26.52	22.65	0.2	3.3	0	0
9.62	13.69	0.2	3.3	0	0
10.23	3.66	0.2	3.3	0	0
0.89	22.96	0.2	3.3	0	0
13.03	20.98	0.2	3.3	0	0
26.26	19.58	0.2	3.3	0	0
21.86	16.80	0.2	3.3	0	0
8.63	5.74	0.2	3.3	0	0
17.23	0.55	0.2	3.3	0	0
31.80	25.08	0.2	3.3	0	0
31.11	8.39	0.2	3.3	0	0
21.66	19.92	0.2	3.3	0	0
13.63	10.24	0.2	3.3	0	0
20.83	12.32	0.2	3.3	0	0
26.86	19.92	0.2	3.3	0	0
29.26	10.22	0.2	3.3	0	0
10.43	11.63	0.2	3.3	0	0
14.63	18.90	0.2	3.3	0	0
10.03	24.10	0.2	3.3	0	0
15.43	25.14	0.2	3.3	0	0
16.63	20.29	0.2	3.3	0	0
6.82	11.63	0.2	3.3	0	0
1.24	18.36	0.2	3.3	0	0
13.03	7.13	0.2	3.3	0	0
28.43	6.09	0.2	3.3	0	0
25.46	14.73	0.2	3.3	0	0
14.23	23.06	0.2	3.3	0	0
31.80	10.80	0.2	3.3	0	0
3.01	20.22	0.2	3.3	0	0
19.46	23.73	0.2	3.3	0	0
25.66	15.77	0.2	3.3	0	0
6.53	23.45	0.2	3.3	0	0
7.02	8.51	0.2	3.3	0	0
13.03	12.67	0.2	3.3	0	0
19.03	17.52	0.2	3.3	0	0
25.83	5.05	0.2	3.3	0	0
23.06	25.12	0.2	3.3	0	0
1.00	10.17	0.2	3.3	0	0
30.12	25.42	0.2	3.3	0	0
11.83	2.28	0.2	3.3	0	0
25.86	19.58	0.2	3.3	0	0
20.43	8.17	0.2	3.3	0	0
25.46	23.04	0.2	3.3	0	0
17.03	8.51	0.2	3.3	0	0
3.42	14.05	0.2	3.3	0	0
6.02	9.55	0.2	3.3	0	0
5.82	11.98	0.2	3.3	0	0
6.62	5.74	0.2	3.3	0	0
21.86	19.58	0.2	3.3	0	0
26.72	25.77	0.2	3.3	0	0
8.22	20.98	0.2	3.3	0	0
19.26	24.08	0.2	3.3	0	0
30.23	1.59	0.2	3.3	0	0
22.46	15.77	0.2	3.3	0	0
27.83	5.05	0.2	3.3	0	0
13.23	24.79	0.2	3.3	0	0
28.66	13.34	0.2	3.3	0	0
29.52	22.99	0.2	3.3	0	0
11.63	5.40	0.2	3.3	0	0
31.80	4.41	0.2	3.3	0	0
29.86	13.34	0.2	3.3	0	0
19.43	9.21	0.2	3.3	0	0
5.02	2.97	0.2	3.3	0	0
22.86	15.77	0.2	3.3	0	0
17.63	17.86	0.2	3.3	0	0
7.23	17.17	0.2	3.3	0	0
27.06	18.88	0.2	3.3	0	0
12.83	22.71	0.2	3.3	0	0
20.43	4.70	0.2	3.3	0	0
0.89	17.36	0.2	3.3	0	0
12.63	7.13	0.2	3.3	0	0
19.06	27.20	0.2	3.3	0	0
30.72	24.38	0.2	3.3	0	0
19.63	17.17	0.2	3.3	0	0
3.82	12.67	0.2	3.3	0	0
14.43	19.94	0.2	3.3	0	0
6.62	10.59	0.2	3.3	0	0
22.43	1.93	0.2	3.3	0	0
0.55	8.39	0.2	3.3	0	0
26.46	13.69	0.2	3.3	0	0
11.43	24.44	0.2	3.3	0	0
17.63	20.63	0.2	3.3	0	0
3.62	7.47	0.2	3.3	0	0
30.67	20.82	0.2	3.3	0	0
24.43	5.39	0.2	3.3	0	0
1.81	3.66	0.2	3.3	0	0
21.63	6.78	0.2	3.3	0	0
30.75	16.05	0.2	3.3	0	0
13.23	20.63	0.2	3.3	0	0
0.89	11.36	0.2	3.3	0	0
29.72	23.34	0.2	3.3	0	0
14.83	24.10	0.2	3.3	0	0
0.20	8.99	0.2	3.3	0	0
1.93	16.36	0.2	3.3	0	0
17.43	23.06	0.2	3.3	0	0
11.43	9.90	0.2	3.3	0	0
13.83	10.59	0.2	3.3	0	0
10.23	20.29	0.2	3.3	0	0
8.83	19.25	0.2	3.3	0	0
4.92	24.83	0.2	3.3	0	0
2.69	19.78	0.2	3.3	0	0
1.59	12.56	0.2	3.3	0	0
11.43	20.29	0.2	3.3	0	0
19.83	18.90	0.2	3.3	0	0
15.46	27.20	0.2	3.3	0	0
25.23	5.39	0.2	3.3	0	0
5.63	1.93	0.2	3.3	0	0
31.80	21.08	0.2	3.3	0	0
29.66	14.38	0.2	3.3	0	0
24.06	15.77	0.2	3.3	0	0
27.83	0.20	0.2	3.3	0	0
6.33	23.10	0.2	3.3	0	0
14.43	15.09	0.2	3.3	0	0
7.42	20.98	0.2	3.3	0	0
5.82	12.67	0.2	3.3	0	0
17.83	8.51	0.2	3.3	0	0
17.83	4.36	0.2	3.3	0	0
23.66	24.77	0.2	3.3	0	0
21.63	10.24	0.2	3.3	0	0
27.83	3.66	0.2	3.3	0	0
17.83	1.59	0.2	3.3	0	0
13.03	13.36	0.2	3.3	0	0
8.83	15.79	0.2	3.3	0	0
25.86	20.27	0.2	3.3	0	0
22.86	22.00	0.2	3.3	0	0
18.83	1.93	0.2	3.3	0	0
0.20	8.19	0.2	3.3	0	0
30.47	5.37	0.2	3.3	0	0
17.43	9.21	0.2	3.3	0	0
26.86	10.92	0.2	3.3	0	0
0.20	16.56	0.2	3.3	0	0
20.06	20.61	0.2	3.3	0	0
23.63	12.32	0.2	3.3	0	0
6.82	10.94	0.2	3.3	0	0
5.82	19.59	0.2	3.3	0	0
7.42	15.44	0.2	3.3	0	0
4.82	4.01	0.2	3.3	0	0
7.22	11.63	0.2	3.3	0	0
24.66	23.04	0.2	3.3	0	0
16.63	16.82	0.2	3.3	0	0
18.83	3.32	0.2	3.3	0	0
9.23	6.09	0.2	3.3	0	0
24.46	24.77	0.2	3.3	0	0
13.03	3.66	0.2	3.3	0	0
8.63	14.05	0.2	3.3	0	0
15.83	5.05	0.2	3.3	0	0
9.43	0.20	0.2	3.3	0	0
24.86	17.84	0.2	3.3	0	0
19.63	12.32	0.2	3.3	0	0
0.20	25.76	0.2	3.3	0	0
4.33	22.40	0.2	3.3	0	0
7.03	3.66	0.2	3.3	0	0
31.41	0.35	0.2	3.3	0	0
5.32	25.52	0.2	3.3	0	0
24.83	3.32	0.2	3.3	0	0
9.89	26.04	0.2	3.3	0	0
26.32	25.08	0.2	3.3	0	0
11.63	4.01	0.2	3.3	0	0
29.67	6.07	0.2	3.3	0	0
13.63	24.10	0.2	3.3	0	0
31.23	12.12	0.2	3.3	0	0
31.08	20.27	0.2	3.3	0	0
21.46	24.43	0.2	3.3	0	0
22.26	15.42	0.2	3.3	0	0
25.83	0.20	0.2	3.3	0	0
13.23	17.17	0.2	3.3	0	0
19.83	5.05	0.2	3.3	0	0
30.27	7.11	0.2	3.3	0	0
28.72	18.84	0.2	3.3	0	0
5.83	1.59	0.2	3.3	0	0
7.42	11.28	0.2	3.3	0	0
7.43	3.66	0.2	3.3	0	0
10.43	1.93	0.2	3.3	0	0
20.66	20.96	0.2	3.3	0	0
18.23	12.67	0.2	3.3	0	0
28.92	26.12	0.2	3.3	0	0
19.63	11.63	0.2	3.3	0	0
4.02	8.86	0.2	3.3	0	0
21.03	3.66	0.2	3.3	0	0
5.22	18.55	0.2	3.3	0	0
8.43	4.01	0.2	3.3	0	0
25.63	3.32	0.2	3.3	0	0
1.24	25.56	0.2	3.3	0	0
15.43	0.89	0.2	3.3	0	0
15.03	7.13	0.2	3.3	0	0
12.23	16.13	0.2	3.3	0	0
9.23	22.71	0.2	3.3	0	0
16.83	19.25	0.2	3.3	0	0
15.43	11.98	0.2	3.3	0	0
12.63	11.28	0.2	3.3	0	0
27.86	14.03	0.2	3.3	0	0
12.83	2.62	0.2	3.3	0	0
8.03	17.86	0.2	3.3	0	0
6.62	12.67	0.2	3.3	0	0
2.33	14.07	0.2	3.3	0	0
13.03	5.74	0.2	3.3	0	0
19.83	13.36	0.2	3.3	0	0
12.43	9.55	0.2	3.3	0	0
12.03	15.79	0.2	3.3	0	0
26.63	5.05	0.2	3.3	0	0
6.23	0.20	0.2	3.3	0	0
30.67	12.64	0.2	3.3	0	0
5.41	21.66	0.2	3.3	0	0
8.43	6.78	0.2	3.3	0	0
8.63	7.13	0.2	3.3	0	0
16.63	24.44	0.2	3.3	0	0
27.52	20.92	0.2	3.3	0	0
3.38	26.45	0.2	3.3	0	0
1.93	23.96	0.2	3.3	0	0
19.03	0.20	0.2	3.3	0	0
25.63	8.86	0.2	3.3	0	0
1.59	17.36	0.2	3.3	0	0
10.03	17.86	0.2	3.3	0	0
2.41	4.00	0.2	3.3	0	0
16.03	0.55	0.2	3.3	0	0
7.02	9.20	0.2	3.3	0	0
31.09	12.63	0.2	3.3	0	0
19.03	2.97	0.2	3.3	0	0
17.63	22.71	0.2	3.3	0	0
31.76	2.01	0.2	3.3	0	0
27.66	10.92	0.2	3.3	0	0
9.70	12.96	0.2	3.3	0	0
21.23	10.94	0.2	3.3	0	0
30.46	12.30	0.2	3.3	0	0
27.26	13.69	0.2	3.3	0	0
9.03	1.59	0.2	3.3	0	0
6.82	14.40	0.2	3.3	0	0
21.23	4.01	0.2	3.3	0	0
19.03	14.75	0.2	3.3	0	0
5.82	21.67	0.2	3.3	0	0
17.03	13.36	0.2	3.3	0	0
30.02	20.86	0.2	3.3	0	0
5.62	19.94	0.2	3.3	0	0
4.93	23.44	0.2	3.3	0	0
29.03	5.05	0.2	3.3	0	0
16.43	13.71	0.2	3.3	0	0
25.63	10.94	0.2	3.3	0	0
31.11	19.48	0.2	3.3	0	0
26.46	15.77	0.2	3.3	0	0
20.26	26.50	0.2	3.3	0	0
18.63	20.98	0.2	3.3	0	0
25.06	19.58	0.2	3.3	0	0
27.43	7.82	0.2	3.3	0	0
3.20	16.46	0.2	3.3	0	0
7.22	13.02	0.2	3.3	0	0
26.46	11.61	0.2	3.3	0	0
22.23	7.13	0.2	3.3	0	0
1.81	0.89	0.2	3.3	0	0
15.23	10.94	0.2	3.3	0	0
15.03	5.74	0.2	3.3	0	0
15.23	25.48	0.2	3.3	0	0
25.12	25.77	0.2	3.3	0	0
9.83	22.37	0.2	3.3	0	0
17.43	9.90	0.2	3.3	0	0
7.82	14.05	0.2	3.3	0	0
19.63	18.56	0.2	3.3	0	0
28.26	18.19	0.2	3.3	0	0
12.03	26.87	0.2	3.3	0	0
11.23	13.02	0.2	3.3	0	0
8.29	24.66	0.2	3.3	0	0
17.83	9.21	0.2	3.3	0	0
11.23	19.25	0.2	3.3	0	0
14.83	26.87	0.2	3.3	0	0
5.62	13.02	0.2	3.3	0	0
6.42	13.02	0.2	3.3	0	0
31.43	2.25	0.2	3.3	0	0
22.83	13.71	0.2	3.3	0	0
0.20	5.73	0.2	3.3	0	0
0.89	12.16	0.2	3.3	0	0
2.41	1.93	0.2	3.3	0	0
18.03	2.62	0.2	3.3	0	0
16.23	19.59	0.2	3.3	0	0
9.63	1.24	0.2	3.3	0	0
26.63	1.59	0.2	3.3	0	0
15.63	13.02	0.2	3.3	0	0
25.63	9.55	0.2	3.3	0	0
23.66	15.07	0.2	3.3	0	0
28.72	19.53	0.2	3.3	0	0
1.41	3.66	0.2	3.3	0	0
14.83	5.40	0.2	3.3	0	0
25.23	6.09	0.2	3.3	0	0
7.43	2.97	0.2	3.3	0	0
14.83	24.79	0.2	3.3	0	0
5.42	3.66	0.2	3.3	0	0
29.32	26.12	0.2	3.3	0	0
5.12	23.79	0.2	3.3	0	0
31.80	8.39	0.2	3.3	0	0
21.86	25.81	0.2	3.3	0	0
21.43	0.20	0.2	3.3	0	0
29.32	26.81	0.2	3.3	0	0
11.43	18.90	0.2	3.3	0	0
3.62	0.55	0.2	3.3	0	0
7.73	22.75	0.2	3.3	0	0
18.86	22.00	0.2	3.3	0	0
26.46	14.38	0.2	3.3	0	0
16.43	7.47	0.2	3.3	0	0
6.22	8.51	0.2	3.3	0	0
5.02	11.28	0.2	3.3	0	0
8.02	11.63	0.2	3.3	0	0
9.02	21.67	0.2	3.3	0	0
1.92	21.94	0.2	3.3	0	0
30.74	26.45	0.2	3.3	0	0
17.83	22.37	0.2	3.3	0	0
11.63	18.56	0.2	3.3	0	0
25.46	18.88	0.2	3.3	0	0
8.29	25.35	0.2	3.3	0	0
18.43	6.78	0.2	3.3	0	0
29.66	12.99	0.2	3.3	0	0
24.23	11.28	0.2	3.3	0	0
17.43	6.43	0.2	3.3	0	0
3.42	12.67	0.2	3.3	0	0
19.43	16.82	0.2	3.3	0	0
6.12	26.21	0.2	3.3	0	0
31.06	11.26	0.2	3.3	0	0
0.20	12.16	0.2	3.3	0	0
28.12	24.73	0.2	3.3	0	0
20.46	23.39	0.2	3.3	0	0
21.23	1.93	0.2	3.3	0	0
31.42	14.47	0.2	3.3	0	0
18.63	9.90	0.2	3.3	0	0
13.03	9.21	0.2	3.3	0	0
30.75	18.49	0.2	3.3	0	0
18.83	8.86	0.2	3.3	0	0
5.42	16.82	0.2	3.3	0	0
5.83	2.28	0.2	3.3	0	0
12.03	14.40	0.2	3.3	0	0
23.26	17.15	0.2	3.3	0	0
31.80	19.48	0.2	3.3	0	0
1.82	6.43	0.2	3.3	0	0
22.66	21.65	0.2	3.3	0	0
19.03	16.13	0.2	3.3	0	0
19.83	8.51	0.2	3.3	0	0
16.23	5.74	0.2	3.3	0	0
11.23	16.48	0.2	3.3	0	0
22.86	14.38	0.2	3.3	0	0
6.22	16.83	0.2	3.3	0	0
27.06	10.57	0.2	3.3	0	0
28.03	0.55	0.2	3.3	0	0
4.02	4.70	0.2	3.3	0	0
13.23	1.93	0.2	3.3	0	0
5.02	5.05	0.2	3.3	0	0
14.03	23.41	0.2	3.3	0	0
3.02	9.20	0.2	3.3	0	0
0.55	17.56	0.2	3.3	0	0
29.23	1.24	0.2	3.3	0	0
8.63	16.83	0.2	3.3	0	0
3.82	15.44	0.2	3.3	0	0
5.42	18.90	0.2	3.3	0	0
10.23	1.59	0.2	3.3	0	0
26.46	22.00	0.2	3.3	0	0
12.23	9.21	0.2	3.3	0	0
11.63	1.93	0.2	3.3	0	0
31.03	24.63	0.2	3.3	0	0
16.63	2.28	0.2	3.3	0	0
24.26	21.65	0.2	3.3	0	0
30.27	18.60	0.2	3.3	0	0
6.62	18.90	0.2	3.3	0	0
13.23	15.79	0.2	3.3	0	0
18.26	26.50	0.2	3.3	0	0
15.83	1.59	0.2	3.3	0	0
6.63	1.59	0.2	3.3	0	0
22.46	25.46	0.2	3.3	0	0
17.63	17.17	0.2	3.3	0	0
3.22	1.24	0.2	3.3	0	0
16.03	19.94	0.2	3.3	0	0
18.43	6.09	0.2	3.3	0	0
16.23	24.44	0.2	3.3	0	0
7.33	24.83	0.2	3.3	0	0
9.83	2.28	0.2	3.3	0	0
1.40	5.03	0.2	3.3	0	0
6.22	20.98	0.2	3.3	0	0
13.03	7.82	0.2	3.3	0	0
2.82	9.55	0.2	3.3	0	0
15.63	5.40	0.2	3.3	0	0
15.43	12.67	0.2	3.3	0	0
4.82	17.17	0.2	3.3	0	0
19.83	6.43	0.2	3.3	0	0
4.62	9.90	0.2	3.3	0	0
27.66	15.77	0.2	3.3	0	0
4.82	2.62	0.2	3.3	0	0
2.33	22.34	0.2	3.3	0	0
21.66	16.46	0.2	3.3	0	0
27.86	8.49	0.2	3.3	0	0
1.99	20.56	0.2	3.3	0	0
11.23	10.24	0.2	3.3	0	0
2.22	5.04	0.2	3.3	0	0
16.43	4.70	0.2	3.3	0	0
0.90	8.98	0.2	3.3	0	0
18.83	13.71	0.2	3.3	0	0
6.83	3.32	0.2	3.3	0	0
20.46	24.77	0.2	3.3	0	0
31.45	18.48	0.2	3.3	0	0
13.23	2.62	0.2	3.3	0	0
23.63	2.62	0.2	3.3	0	0
7.43	1.59	0.2	3.3	0	0
2.82	4.70	0.2	3.3	0	0
17.63	6.09	0.2	3.3	0	0
3.62	9.55	0.2	3.3	0	0
10.89	26.39	0.2	3.3	0	0
18.86	24.77	0.2	3.3	0	0
29.46	13.34	0.2	3.3	0	0
5.52	25.87	0.2	3.3	0	0
23.43	0.89	0.2	3.3	0	0
0.60	0.89	0.2	3.3	0	0
23.83	8.51	0.2	3.3	0	0
12.83	22.02	0.2	3.3	0	0
16.83	0.55	0.2	3.3	0	0
13.43	23.06	0.2	3.3	0	0
23.63	1.24	0.2	3.3	0	0
4.72	23.79	0.2	3.3	0	0
1.59	12.96	0.2	3.3	0	0
24.46	22.00	0.2	3.3	0	0
12.83	13.02	0.2	3.3	0	0
31.80	26.29	0.2	3.3	0	0
24.23	6.43	0.2	3.3	0	0
14.03	1.24	0.2	3.3	0	0
6.22	20.29	0.2	3.3	0	0
8.03	18.56	0.2	3.3	0	0
13.63	22.02	0.2	3.3	0	0
18.06	26.85	0.2	3.3	0	0
9.03	4.36	0.2	3.3	0	0
22.63	11.97	0.2	3.3	0	0
13.23	26.18	0.2	3.3	0	0
23.06	20.27	0.2	3.3	0	0
17.03	9.21	0.2	3.3	0	0
31.03	2.28	0.2	3.3	0	0
3.42	10.59	0.2	3.3	0	0
15.23	19.25	0.2	3.3	0	0
26.12	24.73	0.2	3.3	0	0
31.80	15.08	0.2	3.3	0	0
2.98	25.76	0.2	3.3	0	0
23.23	9.55	0.2	3.3	0	0
25.83	5.74	0.2	3.3	0	0
22.43	1.24	0.2	3.3	0	0
22.43	13.01	0.2	3.3	0	0
26.06	13.69	0.2	3.3	0	0
18.66	22.35	0.2	3.3	0	0
16.03	22.71	0.2	3.3	0	0
29.63	4.70	0.2	3.3	0	0
17.06	25.12	0.2	3.3	0	0
18.83	5.40	0.2	3.3	0	0
2.82	8.17	0.2	3.3	0	0
2.82	0.55	0.2	3.3	0	0
12.83	25.48	0.2	3.3	0	0
31.80	23.48	0.2	3.3	0	0
24.86	24.77	0.2	3.3	0	0
0.81	6.08	0.2	3.3	0	0
4.21	20.28	0.2	3.3	0	0
14.23	24.44	0.2	3.3	0	0
15.03	27.22	0.2	3.3	0	0
13.63	6.09	0.2	3.3	0	0
22.43	9.55	0.2	3.3	0	0
20.43	10.24	0.2	3.3	0	0
21.63	1.93	0.2	3.3	0	0
24.43	11.63	0.2	3.3	0	0
5.62	15.79	0.2	3.3	0	0
19.23	10.94	0.2	3.3	0	0
13.03	11.28	0.2	3.3	0	0
29.52	27.16	0.2	3.3	0	0
26.06	15.77	0.2	3.3	0	0
25.06	13.34	0.2	3.3	0	0
12.83	21.33	0.2	3.3	0	0
0.89	18.96	0.2	3.3	0	0
30.26	11.95	0.2	3.3	0	0
18.43	17.86	0.2	3.3	0	0
5.13	23.10	0.2	3.3	0	0
9.62	10.94	0.2	3.3	0	0
2.62	7.82	0.2	3.3	0	0
4.21	20.97	0.2	3.3	0	0
8.49	25.01	0.2	3.3	0	0
7.63	6.78	0.2	3.3	0	0
27.63	5.39	0.2	3.3	0	0
23.86	16.80	0.2	3.3	0	0
30.32	16.07	0.2	3.3	0	0
16.43	5.40	0.2	3.3	0	0
31.80	19.08	0.2	3.3	0	0
26.43	8.16	0.2	3.3	0	0
10.83	21.33	0.2	3.3	0	0
6.42	15.79	0.2	3.3	0	0
1.59	18.56	0.2	3.3	0	0
14.63	15.44	0.2	3.3	0	0
24.06	18.54	0.2	3.3	0	0
31.45	8.99	0.2	3.3	0	0
17.03	15.44	0.2	3.3	0	0
18.23	7.82	0.2	3.3	0	0
6.12	25.52	0.2	3.3	0	0
18.23	20.29	0.2	3.3	0	0
23.03	10.59	0.2	3.3	0	0
2.29	15.75	0.2	3.3	0	0
7.02	21.67	0.2	3.3	0	0
7.23	5.39	0.2	3.3	0	0
13.43	7.82	0.2	3.3	0	0
19.43	12.67	0.2	3.3	0	0
29.23	4.01	0.2	3.3	0	0
31.04	20.67	0.2	3.3	0	0
13.43	23.75	0.2	3.3	0	0
12.03	2.62	0.2	3.3	0	0
26.92	23.34	0.2	3.3	0	0
5.73	23.45	0.2	3.3	0	0
26.23	8.51	0.2	3.3	0	0
26.83	3.32	0.2	3.3	0	0
9.83	0.20	0.2	3.3	0	0
28.46	6.76	0.2	3.3	0	0
25.86	18.88	0.2	3.3	0	0
0.90	8.58	0.2	3.3	0	0
14.63	11.28	0.2	3.3	0	0
28.86	10.22	0.2	3.3	0	0
8.13	23.45	0.2	3.3	0	0
15.23	18.56	0.2	3.3	0	0
11.23	3.32	0.2	3.3	0	0
14.43	17.86	0.2	3.3	0	0
8.03	6.78	0.2	3.3	0	0
20.03	1.24	0.2	3.3	0	0
24.06	22.69	0.2	3.3	0	0
29.03	1.59	0.2	3.3	0	0
22.03	8.86	0.2	3.3	0	0
20.43	16.48	0.2	3.3	0	0
6.93	23.45	0.2	3.3	0	0
23.46	23.04	0.2	3.3	0	0
4.22	4.36	0.2	3.3	0	0
6.03	4.01	0.2	3.3	0	0
25.23	4.70	0.2	3.3	0	0
13.03	25.83	0.2	3.3	0	0
3.00	16.12	0.2	3.3	0	0
28.06	15.07	0.2	3.3	0	0
31.11	18.28	0.2	3.3	0	0
31.80	9.19	0.2	3.3	0	0
22.46	19.92	0.2	3.3	0	0
28.46	17.84	0.2	3.3	0	0
19.63	7.47	0.2	3.3	0	0
30.73	8.15	0.2	3.3	0	0
1.70	10.57	0.2	3.3	0	0
8.63	18.90	0.2	3.3	0	0
12.83	7.47	0.2	3.3	0	0
18.03	19.25	0.2	3.3	0	0
8.42	13.02	0.2	3.3	0	0
2.22	4.35	0.2	3.3	0	0
4.22	16.13	0.2	3.3	0	0
8.29	26.05	0.2	3.3	0	0
10.23	5.74	0.2	3.3	0	0
22.46	23.39	0.2	3.3	0	0
16.03	8.17	0.2	3.3	0	0
3.02	7.13	0.2	3.3	0	0
22.23	14.75	0.2	3.3	0	0
11.63	12.32	0.2	3.3	0	0
20.23	14.05	0.2	3.3	0	0
29.86	9.88	0.2	3.3	0	0
2.49	24.10	0.2	3.3	0	0
13.83	11.28	0.2	3.3	0	0
18.23	17.52	0.2	3.3	0	0
8.89	25.70	0.2	3.3	0	0
6.13	23.45	0.2	3.3	0	0
9.09	25.35	0.2	3.3	0	0
20.86	25.46	0.2	3.3	0	0
31.10	26.28	0.2	3.3	0	0
17.03	0.89	0.2	3.3	0	0
6.63	0.20	0.2	3.3	0	0
5.82	14.05	0.2	3.3	0	0
29.83	3.66	0.2	3.3	0	0
25.92	25.08	0.2	3.3	0	0
17.03	23.75	0.2	3.3	0	0
8.62	10.59	0.2	3.3	0	0
24.83	10.24	0.2	3.3	0	0
2.03	8.86	0.2	3.3	0	0
31.45	14.88	0.2	3.3	0	0
9.83	13.34	0.2	3.3	0	0
3.81	19.59	0.2	3.3	0	0
